account name,campaign name,adset name,date,impressions,spend,purchase,link click,revenue,country,currency,target type,spend $,revenue $
INT_Account,Campaign 22,Adset 58,2021-10-26,7803,54.43,2,58,101.73,EEA,EUR,interest,62.997282,117.74230200000001
INT_Account,Campaign 22,Adset 64,2021-10-26,7365,53.71,3,45,196.45,EEA,EUR,interest,62.163954,227.37123
INT_Account,Campaign 22,Adset 62,2021-10-26,25870,220.71,8,159,486.19,EEA,EUR,interest,255.449754,562.716306
INT_Account,Campaign 22,Adset 60,2021-10-26,16915,110.28,2,83,124.94,EEA,EUR,interest,127.638072,144.605556
INT_Account,Campaign 14,Adset 36,2021-10-26,9119,53.39,1,40,47.09,EEA,EUR,interest,61.793586,54.501966
INT_Account,Campaign 14,Adset 37,2021-10-26,14661,77.35,3,42,183.61,EEA,EUR,interest,89.52489,212.51021400000002
INT_Account,Campaign 110,Adset 329,2021-10-27,9692,55.92,1,61,83.29,WW,EUR,interest,64.721808,96.39984600000001
INT_Account,Campaign 110,Adset 332,2021-10-27,9273,49.04,3,39,315.23,WW,EUR,interest,56.758896,364.84720200000004
INT_Account,Campaign 107,Adset 315,2021-10-27,4603,48.89,1,24,46.2,WW,EUR,interest,56.585285999999996,53.471880000000006
INT_Account,Campaign 107,Adset 317,2021-10-27,7847,88.54,1,35,49.89,WW,EUR,interest,102.476196,57.742686
INT_Account,Campaign 107,Adset 312,2021-10-27,6047,48.9,1,15,41.41,WW,EUR,broad,56.59686,47.92793399999999
INT_Account,Campaign 22,Adset 58,2021-10-27,7164,56.11,1,44,53.84,EEA,EUR,interest,64.941714,62.314416
INT_Account,Campaign 22,Adset 64,2021-10-27,7759,61.8,3,49,129.55,EEA,EUR,interest,71.52731999999999,149.94117
INT_Account,Campaign 22,Adset 62,2021-10-27,23646,223.26,3,118,292.05,EEA,EUR,interest,258.401124,338.01867
INT_Account,Campaign 22,Adset 60,2021-10-27,15730,112.44,5,59,284.21,EEA,EUR,interest,130.138056,328.94465399999996
INT_Account,Campaign 14,Adset 37,2021-10-27,14894,77.26,4,39,262.48,EEA,EUR,interest,89.420724,303.794352
INT_Account,Campaign 110,Adset 329,2021-10-28,10219,58.18,1,62,89.98,WW,EUR,interest,67.337532,104.142852
INT_Account,Campaign 110,Adset 327,2021-10-28,9486,58.12,1,55,51.79,WW,EUR,interest,67.26808799999999,59.941745999999995
INT_Account,Campaign 110,Adset 332,2021-10-28,8326,49.59,1,56,54.05,WW,EUR,interest,57.395466000000006,62.557469999999995
INT_Account,Campaign 107,Adset 315,2021-10-28,5435,49.49,3,29,218.03,WW,EUR,interest,57.279726000000004,252.347922
INT_Account,Campaign 107,Adset 317,2021-10-28,8520,89.27,10,44,471.92,WW,EUR,interest,103.32109799999999,546.200208
INT_Account,Campaign 107,Adset 312,2021-10-28,6889,52.14,1,23,49.89,WW,EUR,broad,60.346836,57.742686
INT_Account,Campaign 22,Adset 58,2021-10-28,6932,54.58,6,39,358.05,EEA,EUR,interest,63.170891999999995,414.40707000000003
INT_Account,Campaign 22,Adset 64,2021-10-28,7373,62.7,1,37,77.07,EEA,EUR,interest,72.56898,89.20081799999998
INT_Account,Campaign 22,Adset 62,2021-10-28,21400,220.88,7,125,314.33,EEA,EUR,interest,255.646512,363.805542
INT_Account,Campaign 22,Adset 60,2021-10-28,15006,110.06,1,76,35.95,EEA,EUR,interest,127.383444,41.60853
INT_Account,Campaign 14,Adset 36,2021-10-28,7022,55.72,2,37,59.18,EEA,EUR,interest,64.49032799999999,68.494932
INT_Account,Campaign 14,Adset 37,2021-10-28,14930,80.23,3,23,262.68,EEA,EUR,interest,92.858202,304.025832
INT_Account,Campaign 14,Adset 35,2021-10-29,7218,55.69,1,33,20.16,EEA,EUR,broad,64.455606,23.333184
INT_Account,Campaign 110,Adset 329,2021-10-29,12406,58.74,2,68,99.8,WW,EUR,interest,67.985676,115.50851999999999
INT_Account,Campaign 110,Adset 332,2021-10-29,15937,75.19,5,78,361.32,WW,EUR,interest,87.024906,418.19176799999997
INT_Account,Campaign 22,Adset 58,2021-10-29,7559,56.38,3,45,169.63,EEA,EUR,interest,65.254212,196.329762
INT_Account,Campaign 22,Adset 64,2021-10-29,7653,63.54,2,48,107.73,EEA,EUR,interest,73.541196,124.686702
INT_Account,Campaign 22,Adset 62,2021-10-29,21046,230.71,13,131,877.95,EEA,EUR,interest,267.023754,1016.1393300000001
INT_Account,Campaign 22,Adset 60,2021-10-29,13961,114.08,1,78,84.6,EEA,EUR,interest,132.036192,97.91604
INT_Account,Campaign 14,Adset 36,2021-10-29,7299,54.85,1,35,60.66,EEA,EUR,interest,63.48339,70.20788399999999
INT_Account,Campaign 14,Adset 35,2021-10-30,8990,58.53,1,44,56.6,EEA,EUR,broad,67.742622,65.50884
INT_Account,Campaign 110,Adset 329,2021-10-30,12679,57.98,1,73,51.92,WW,EUR,interest,67.10605199999999,60.092208
INT_Account,Campaign 110,Adset 327,2021-10-30,12445,57.95,3,68,157.46,WW,EUR,interest,67.07133,182.244204
INT_Account,Campaign 110,Adset 332,2021-10-30,21314,96.47,3,122,254.85,WW,EUR,interest,111.654378,294.96339
INT_Account,Campaign 107,Adset 315,2021-10-30,6255,50.06,1,36,85.82,WW,EUR,interest,57.939444,99.32806799999999
INT_Account,Campaign 107,Adset 317,2021-10-30,13177,90.63,4,63,213.11,WW,EUR,interest,104.895162,246.653514
INT_Account,Campaign 22,Adset 58,2021-10-30,8159,56.62,3,57,176.96,EEA,EUR,interest,65.531988,204.813504
INT_Account,Campaign 22,Adset 64,2021-10-30,9491,65.9,1,54,46.01,EEA,EUR,interest,76.27266,53.251974
INT_Account,Campaign 22,Adset 62,2021-10-30,22244,233.44,12,174,608.52,EEA,EUR,interest,270.183456,704.3010479999999
INT_Account,Campaign 22,Adset 60,2021-10-30,14685,117.13,3,93,246.93,EEA,EUR,interest,135.566262,285.796782
INT_Account,Campaign 14,Adset 37,2021-10-30,14810,82.4,2,38,135.25,EEA,EUR,interest,95.36976,156.53835
INT_Account,Campaign 110,Adset 329,2021-10-31,15171,60.74,1,50,57.76,WW,EUR,interest,70.300476,66.851424
INT_Account,Campaign 110,Adset 327,2021-10-31,14193,60.48,1,70,88.0,WW,EUR,interest,69.999552,101.8512
INT_Account,Campaign 110,Adset 332,2021-10-31,26063,105.02,2,127,112.56,WW,EUR,interest,121.550148,130.27694400000001
INT_Account,Campaign 107,Adset 315,2021-10-31,7995,52.15,1,43,70.97,WW,EUR,interest,60.35841,82.140678
INT_Account,Campaign 107,Adset 317,2021-10-31,14829,94.86,2,84,96.77,WW,EUR,interest,109.790964,112.00159799999999
INT_Account,Campaign 107,Adset 312,2021-10-31,9077,52.5,2,40,147.69,WW,EUR,broad,60.7635,170.936406
INT_Account,Campaign 22,Adset 58,2021-10-31,9752,58.23,2,57,107.92,EEA,EUR,interest,67.39540199999999,124.906608
INT_Account,Campaign 22,Adset 64,2021-10-31,11467,67.86,1,78,26.54,EEA,EUR,interest,78.541164,30.717395999999997
INT_Account,Campaign 22,Adset 62,2021-10-31,26942,232.64,12,164,733.14,EEA,EUR,interest,269.25753599999996,848.5362359999999
INT_Account,Campaign 22,Adset 60,2021-10-31,16806,115.78,4,91,154.48,EEA,EUR,interest,134.003772,178.79515199999997
INT_Account,Campaign 14,Adset 36,2021-10-31,11476,58.45,2,88,238.91,EEA,EUR,interest,67.65003,276.514434
INT_Account,Campaign 18,Adset 50,2021-11-01,12166,70.47,3,105,187.63,EEA,EUR,broad,81.561978,217.162962
INT_Account,Campaign 14,Adset 35,2021-11-01,3794,21.85,1,19,62.1,EEA,EUR,broad,25.28919,71.87454
INT_Account,Campaign 110,Adset 334,2021-11-01,7968,24.4,2,36,109.63,WW,EUR,interest,28.24056,126.885762
INT_Account,Campaign 110,Adset 332,2021-11-01,16187,52.55,2,79,107.22,WW,EUR,interest,60.821369999999995,124.096428
INT_Account,Campaign 107,Adset 315,2021-11-01,6682,25.43,1,19,33.81,WW,EUR,interest,29.432682,39.131694
INT_Account,Campaign 107,Adset 317,2021-11-01,11243,44.44,2,43,144.08,WW,EUR,interest,51.434855999999996,166.758192
INT_Account,Campaign 107,Adset 312,2021-11-01,7250,24.51,1,23,42.85,WW,EUR,broad,28.367874,49.594590000000004
INT_Account,Campaign 22,Adset 58,2021-11-01,4046,22.64,1,27,79.02,EEA,EUR,interest,26.203536,91.457748
INT_Account,Campaign 22,Adset 64,2021-11-01,4948,27.4,1,21,53.89,EEA,EUR,interest,31.71276,62.372286
INT_Account,Campaign 22,Adset 62,2021-11-01,11533,91.5,7,81,547.72,EEA,EUR,interest,105.9021,633.9311280000001
INT_Account,Campaign 22,Adset 60,2021-11-01,7727,49.11,4,51,161.48,EEA,EUR,interest,56.839914,186.896952
INT_Account,Campaign 14,Adset 37,2021-11-01,7905,36.98,2,21,106.22,EEA,EUR,interest,42.80065199999999,122.939028
INT_Account,Campaign 18,Adset 50,2021-11-02,21833,130.84,2,156,108.6,EEA,EUR,broad,151.434216,125.69363999999999
INT_Account,Campaign 18,Adset 53,2021-11-02,13006,98.77,3,61,148.45,EEA,EUR,interest,114.31639799999999,171.81602999999998
INT_Account,Campaign 18,Adset 50,2021-11-03,20421,112.84,3,177,168.96,EEA,EUR,broad,130.60101600000002,195.554304
INT_Account,Campaign 18,Adset 53,2021-11-03,14822,98.1,4,49,342.95,EEA,EUR,interest,113.54093999999999,396.93032999999997
INT_Account,Campaign 106,Adset 313,2021-11-03,8996,35.17,1,41,42.28,WW,EUR,broad,40.705758,48.934872
INT_Account,Campaign 18,Adset 53,2021-11-04,17212,95.46,1,60,32.84,EEA,EUR,interest,110.48540399999999,38.009016
INT_Account,Campaign 106,Adset 316,2021-11-04,7067,57.9,1,20,64.23,WW,EUR,interest,67.01346,74.339802
INT_Account,Campaign 106,Adset 313,2021-11-04,4238,16.18,1,28,43.32,WW,EUR,broad,18.726732,50.138568
INT_Account,Campaign 18,Adset 53,2021-11-05,16949,98.58,7,65,526.37,EEA,EUR,interest,114.096492,609.220638
INT_Account,Campaign 106,Adset 311,2021-11-05,25319,97.44,2,149,110.33,WW,EUR,broad,112.777056,127.695942
INT_Account,Campaign 106,Adset 316,2021-11-05,11236,59.12,1,19,309.05,WW,EUR,interest,68.425488,357.69447
INT_Account,Campaign 106,Adset 314,2021-11-05,23838,97.7,1,201,69.89,WW,EUR,interest,113.07798,80.890686
INT_Account,Campaign 18,Adset 50,2021-11-06,5415,29.95,1,50,51.08,EEA,EUR,broad,34.66413,59.119991999999996
INT_Account,Campaign 18,Adset 53,2021-11-06,13599,97.74,3,51,117.16,EEA,EUR,interest,113.124276,135.60098399999998
INT_Account,Campaign 106,Adset 311,2021-11-06,29004,97.6,1,174,105.81,WW,EUR,broad,112.96224,122.464494
INT_Account,Campaign 106,Adset 316,2021-11-06,14250,57.98,3,44,193.24,WW,EUR,interest,67.10605199999999,223.655976
INT_Account,Campaign 106,Adset 314,2021-11-06,27031,98.4,2,219,157.08,WW,EUR,interest,113.88816,181.804392
INT_Account,Campaign 106,Adset 319,2021-11-06,24395,115.31,3,186,164.99,WW,EUR,lookalike,133.459794,190.959426
INT_Account,Campaign 106,Adset 318,2021-11-06,22696,96.57,1,73,136.33,WW,EUR,interest,111.770118,157.788342
INT_Account,Campaign 18,Adset 50,2021-11-07,2841,19.96,3,54,142.07,EEA,EUR,broad,23.101704,164.431818
INT_Account,Campaign 18,Adset 53,2021-11-07,13314,103.22,5,54,309.16,EEA,EUR,interest,119.46682799999999,357.82178400000004
INT_Account,Campaign 106,Adset 314,2021-11-07,25859,100.73,6,200,456.12,WW,EUR,interest,116.584902,527.913288
INT_Account,Campaign 106,Adset 318,2021-11-07,22552,102.03,2,61,130.72,WW,EUR,interest,118.089522,151.29532799999998
INT_Account,Campaign 18,Adset 50,2021-11-08,1760,16.1,1,32,111.98,EEA,EUR,broad,18.634140000000002,129.605652
INT_Account,Campaign 18,Adset 53,2021-11-08,15850,101.4,3,58,178.58,EEA,EUR,interest,117.36036,206.68849200000002
INT_Account,Campaign 106,Adset 311,2021-11-08,18740,98.64,4,107,162.05,WW,EUR,broad,114.165936,187.55667
INT_Account,Campaign 106,Adset 316,2021-11-08,9620,50.79,1,35,54.5,WW,EUR,interest,58.784346,63.0783
INT_Account,Campaign 106,Adset 319,2021-11-08,18037,98.67,2,124,109.84,WW,EUR,lookalike,114.200658,127.128816
INT_Account,Campaign 106,Adset 318,2021-11-08,20705,101.06,2,39,108.42,WW,EUR,interest,116.966844,125.485308
INT_Account,Campaign 18,Adset 50,2021-11-09,2043,26.45,2,34,77.97,EEA,EUR,broad,30.613229999999998,90.24247799999999
INT_Account,Campaign 18,Adset 53,2021-11-09,9887,98.19,3,48,155.01,EEA,EUR,interest,113.645106,179.408574
INT_Account,Campaign 106,Adset 311,2021-11-09,16412,100.67,3,78,189.89,WW,EUR,broad,116.515458,219.778686
INT_Account,Campaign 106,Adset 318,2021-11-09,22091,99.62,3,55,142.8,WW,EUR,interest,115.300188,165.27672
INT_Account,Campaign 18,Adset 53,2021-11-10,10028,95.85,6,50,386.04,EEA,EUR,interest,110.93678999999999,446.802696
INT_Account,Campaign 106,Adset 311,2021-11-10,13666,99.55,5,63,284.16,WW,EUR,broad,115.21916999999999,328.88678400000003
INT_Account,Campaign 106,Adset 316,2021-11-10,9304,49.97,3,31,165.84,WW,EUR,interest,57.835277999999995,191.943216
INT_Account,Campaign 106,Adset 314,2021-11-10,12397,100.67,4,92,190.13,WW,EUR,interest,116.515458,220.05646199999998
INT_Account,Campaign 18,Adset 50,2021-11-11,670,10.7,1,17,59.71,EEA,EUR,broad,12.384179999999999,69.108354
INT_Account,Campaign 18,Adset 53,2021-11-11,10665,98.75,3,51,246.1,EEA,EUR,interest,114.29325,284.83614
INT_Account,Campaign 106,Adset 316,2021-11-11,8219,50.93,2,23,58.63,WW,EUR,interest,58.946382,67.858362
INT_Account,Campaign 106,Adset 314,2021-11-11,6081,58.53,1,57,50.54,WW,EUR,interest,67.742622,58.494996
INT_Account,Campaign 106,Adset 319,2021-11-11,10665,68.38,2,65,110.19,WW,EUR,lookalike,79.143012,127.533906
INT_Account,Campaign 106,Adset 318,2021-11-11,8956,57.33,3,23,190.79,WW,EUR,interest,66.353742,220.820346
INT_Account,Campaign 106,Adset 313,2021-11-11,254,1.25,1,2,57.65,WW,EUR,broad,1.44675,66.72411
INT_Account,Campaign 106,Adset 311,2021-11-12,22033,99.69,2,35,118.41,WW,EUR,broad,115.38120599999999,137.047734
INT_Account,Campaign 106,Adset 316,2021-11-12,6521,49.34,2,21,125.4,WW,EUR,interest,57.106116,145.13796
INT_Account,Campaign 18,Adset 50,2021-11-13,970,16.77,1,16,37.07,EEA,EUR,broad,19.409598,42.904818
INT_Account,Campaign 18,Adset 53,2021-11-13,7263,103.62,3,39,162.73,EEA,EUR,interest,119.929788,188.34370199999998
INT_Account,Campaign 106,Adset 311,2021-11-13,22459,103.23,4,48,212.84,WW,EUR,broad,119.478402,246.341016
INT_Account,Campaign 18,Adset 50,2021-11-14,2372,34.71,3,36,159.02,EEA,EUR,broad,40.173354,184.04974800000002
INT_Account,Campaign 18,Adset 53,2021-11-14,6381,98.25,3,44,209.06,EEA,EUR,interest,113.71455,241.966044
INT_Account,Campaign 18,Adset 53,2021-11-15,10051,98.88,7,50,361.18,EEA,EUR,interest,114.44371199999999,418.029732
INT_Account,Campaign 106,Adset 311,2021-11-15,29581,101.16,3,45,247.7,WW,EUR,broad,117.082584,286.68798
INT_Account,Campaign 106,Adset 316,2021-11-15,4026,31.48,2,15,113.89,WW,EUR,interest,36.434952,131.816286
INT_Account,Campaign 18,Adset 53,2021-11-16,10241,102.77,2,45,137.72,EEA,EUR,interest,118.94599799999999,159.397128
INT_Account,Campaign 106,Adset 311,2021-11-16,37780,98.4,4,37,179.59,WW,EUR,broad,113.88816,207.857466
INT_Account,Campaign 18,Adset 50,2021-11-17,1641,13.91,3,21,148.75,EEA,EUR,broad,16.099434,172.16325
INT_Account,Campaign 18,Adset 53,2021-11-17,8551,98.88,4,34,241.36,EEA,EUR,interest,114.44371199999999,279.35006400000003
INT_Account,Campaign 18,Adset 53,2021-11-18,8472,97.65,6,56,333.68,EEA,EUR,interest,113.02011,386.201232
INT_Account,Campaign 106,Adset 311,2021-11-18,28086,101.24,1,49,51.27,WW,EUR,broad,117.175176,59.339898000000005
INT_Account,Campaign 23,Adset 68,2021-10-22,2279,30.8,2,25,188.81,EEA,EUR,interest,35.64792,218.528694
INT_Account,Campaign 113,Adset 348,2021-10-22,6100,25.97,1,18,135.81,WW,EUR,interest,30.057678,157.186494
INT_Account,Campaign 111,Adset 341,2021-10-23,3761,50.0,1,28,61.64,WW,EUR,interest,57.87,71.342136
INT_Account,Campaign 16,Adset 45,2021-10-23,9276,45.32,1,18,54.6,EEA,EUR,interest,52.453368,63.19404
INT_Account,Campaign 15,Adset 38,2021-10-23,3888,45.62,1,25,50.7,EEA,EUR,interest,52.800588,58.68018
INT_Account,Campaign 86,Adset 265,2021-10-23,4514,46.12,1,13,35.95,ES,EUR,interest,53.379287999999995,41.60853
INT_Account,Campaign 85,Adset 261,2021-10-23,2510,45.92,1,13,227.61,ES,EUR,interest,53.147808,263.435814
INT_Account,Campaign 85,Adset 258,2021-10-23,2759,45.09,1,18,56.34,ES,EUR,interest,52.187166000000005,65.207916
INT_Account,Campaign 85,Adset 259,2021-10-23,2905,45.04,2,20,104.76,ES,EUR,interest,52.129296,121.249224
INT_Account,Campaign 23,Adset 68,2021-10-24,4166,55.92,1,39,49.95,EEA,EUR,interest,64.721808,57.81213
INT_Account,Campaign 23,Adset 69,2021-10-24,3574,48.74,1,24,122.13,EEA,EUR,interest,56.411676,141.353262
INT_Account,Campaign 111,Adset 338,2021-10-24,3413,50.67,1,24,61.64,WW,EUR,interest,58.645458,71.342136
INT_Account,Campaign 112,Adset 342,2021-10-24,9210,51.72,2,92,108.82,WW,EUR,interest,59.860727999999995,125.94826799999998
INT_Account,Campaign 113,Adset 349,2021-10-24,13381,50.63,2,56,108.82,WW,EUR,interest,58.599162,125.94826799999998
INT_Account,Campaign 15,Adset 39,2021-10-24,5673,48.29,1,22,50.91,EEA,EUR,interest,55.890845999999996,58.923233999999994
INT_Account,Campaign 15,Adset 38,2021-10-24,3623,48.62,1,24,35.95,EEA,EUR,interest,56.272788,41.60853
INT_Account,Campaign 86,Adset 265,2021-10-24,5087,48.09,2,10,164.77,ES,EUR,interest,55.659366000000006,190.704798
INT_Account,Campaign 86,Adset 262,2021-10-24,5314,48.75,1,8,57.48,ES,EUR,interest,56.423249999999996,66.527352
INT_Account,Campaign 85,Adset 261,2021-10-24,3156,70.08,3,42,251.25,ES,EUR,interest,81.110592,290.79675
INT_Account,Campaign 85,Adset 260,2021-10-24,1937,49.29,1,15,62.92,ES,EUR,interest,57.048246,72.82360800000001
INT_Account,Campaign 85,Adset 259,2021-10-24,2620,48.58,1,11,50.91,ES,EUR,interest,56.226492,58.923233999999994
INT_Account,Campaign 23,Adset 69,2021-10-25,3592,54.37,1,25,54.59,EEA,EUR,interest,62.927837999999994,63.182466000000005
INT_Account,Campaign 23,Adset 71,2021-10-25,3057,48.19,1,28,65.1,EEA,EUR,interest,55.775105999999994,75.34674
INT_Account,Campaign 111,Adset 341,2021-10-25,2998,49.98,2,37,108.82,WW,EUR,interest,57.846852,125.94826799999998
INT_Account,Campaign 111,Adset 339,2021-10-25,3183,49.25,1,23,43.47,WW,EUR,interest,57.00195,50.312177999999996
INT_Account,Campaign 112,Adset 345,2021-10-25,11790,51.01,1,104,29.25,WW,EUR,interest,59.038973999999996,33.85395
INT_Account,Campaign 112,Adset 343,2021-10-25,16123,51.18,4,201,224.5,WW,EUR,interest,59.235732,259.8363
INT_Account,Campaign 113,Adset 347,2021-10-25,16046,48.97,2,71,264.52,WW,EUR,interest,56.677878,306.155448
INT_Account,Campaign 113,Adset 348,2021-10-25,17264,57.53,1,46,39.59,WW,EUR,interest,66.585222,45.821466
INT_Account,Campaign 16,Adset 45,2021-10-25,11687,48.03,3,14,327.05,EEA,EUR,interest,55.589922,378.52767
INT_Account,Campaign 16,Adset 43,2021-10-25,10661,48.53,2,21,77.86,EEA,EUR,interest,56.168622,90.115164
INT_Account,Campaign 16,Adset 42,2021-10-25,8955,48.68,2,13,112.08,EEA,EUR,interest,56.342231999999996,129.721392
INT_Account,Campaign 15,Adset 41,2021-10-25,7453,48.87,1,30,49.42,EEA,EUR,interest,56.562138,57.198708
INT_Account,Campaign 15,Adset 38,2021-10-25,1964,19.38,1,8,50.67,EEA,EUR,interest,22.430411999999997,58.645458
INT_Account,Campaign 86,Adset 264,2021-10-25,1702,19.74,1,6,119.1,ES,EUR,interest,22.847075999999998,137.84634
INT_Account,Campaign 86,Adset 263,2021-10-25,4806,48.71,1,11,53.84,ES,EUR,interest,56.376954,62.314416
INT_Account,Campaign 86,Adset 262,2021-10-25,5229,47.54,2,13,43.33,ES,EUR,interest,55.022796,50.150141999999995
INT_Account,Campaign 85,Adset 261,2021-10-25,8000,104.85,3,41,143.23,ES,EUR,interest,121.35338999999999,165.77440199999998
INT_Account,Campaign 85,Adset 260,2021-10-25,2214,47.54,1,11,35.95,ES,EUR,interest,55.022796,41.60853
INT_Account,Campaign 85,Adset 258,2021-10-25,3095,48.15,2,13,211.44,ES,EUR,interest,55.728809999999996,244.720656
INT_Account,Campaign 85,Adset 259,2021-10-25,3030,48.07,2,13,167.04,ES,EUR,interest,55.636218,193.33209599999998
INT_Account,Campaign 23,Adset 68,2021-10-26,4317,57.03,1,28,136.64,EEA,EUR,interest,66.006522,158.147136
INT_Account,Campaign 23,Adset 69,2021-10-26,4445,55.3,2,22,59.15,EEA,EUR,interest,64.00421999999999,68.46021
INT_Account,Campaign 23,Adset 70,2021-10-26,2700,50.28,1,19,139.31,EEA,EUR,interest,58.194072,161.237394
INT_Account,Campaign 23,Adset 71,2021-10-26,2782,49.78,2,25,144.63,EEA,EUR,interest,57.615372,167.394762
INT_Account,Campaign 111,Adset 339,2021-10-26,4778,50.0,1,30,49.86,WW,EUR,interest,57.87,57.707964
INT_Account,Campaign 111,Adset 338,2021-10-26,3945,50.78,3,22,222.11,WW,EUR,interest,58.772772,257.070114
INT_Account,Campaign 112,Adset 345,2021-10-26,20274,76.94,4,166,168.24,WW,EUR,interest,89.050356,194.720976
INT_Account,Campaign 112,Adset 344,2021-10-26,13155,50.23,1,118,49.86,WW,EUR,interest,58.136202,57.707964
INT_Account,Campaign 112,Adset 343,2021-10-26,22988,55.55,2,255,109.1,WW,EUR,interest,64.29357,126.27233999999999
INT_Account,Campaign 113,Adset 347,2021-10-26,19406,55.48,4,73,168.24,WW,EUR,interest,64.212552,194.720976
INT_Account,Campaign 113,Adset 346,2021-10-26,14046,49.86,2,57,109.1,WW,EUR,interest,57.707964,126.27233999999999
INT_Account,Campaign 16,Adset 44,2021-10-26,9215,48.69,2,16,119.23,EEA,EUR,interest,56.353806,137.996802
INT_Account,Campaign 16,Adset 45,2021-10-26,15170,53.03,1,19,26.79,EEA,EUR,interest,61.376922,31.006746
INT_Account,Campaign 15,Adset 39,2021-10-26,9188,49.6,2,35,117.08,EEA,EUR,interest,57.40704,135.508392
INT_Account,Campaign 86,Adset 265,2021-10-26,6292,54.44,1,10,83.09,ES,EUR,interest,63.008855999999994,96.168366
INT_Account,Campaign 86,Adset 263,2021-10-26,5567,50.24,1,15,57.28,ES,EUR,interest,58.147776,66.295872
INT_Account,Campaign 86,Adset 262,2021-10-26,5163,48.6,1,11,108.56,ES,EUR,interest,56.24964,125.647344
INT_Account,Campaign 85,Adset 261,2021-10-26,9786,110.41,3,32,132.73,ES,EUR,interest,127.788534,153.621702
INT_Account,Campaign 85,Adset 260,2021-10-26,2444,48.57,4,13,242.1,ES,EUR,interest,56.214918,280.20653999999996
INT_Account,Campaign 85,Adset 258,2021-10-26,4420,55.85,1,19,131.02,ES,EUR,interest,64.64079,151.642548
INT_Account,Campaign 17,Adset 46,2021-10-27,1575,43.83,1,14,71.96,EEA,EUR,existing customers,50.728842,83.286504
INT_Account,Campaign 23,Adset 68,2021-10-27,3215,57.54,1,21,53.84,EEA,EUR,interest,66.596796,62.314416
INT_Account,Campaign 23,Adset 70,2021-10-27,2446,54.39,1,14,53.96,EEA,EUR,interest,62.950986,62.453304
INT_Account,Campaign 23,Adset 71,2021-10-27,2584,54.71,2,15,109.15,EEA,EUR,interest,63.321354,126.33021000000001
INT_Account,Campaign 111,Adset 338,2021-10-27,4756,55.81,3,40,165.59,WW,EUR,interest,64.594494,191.653866
INT_Account,Campaign 112,Adset 345,2021-10-27,23412,99.79,1,267,44.97,WW,EUR,interest,115.49694600000001,52.048277999999996
INT_Account,Campaign 112,Adset 342,2021-10-27,11552,48.76,3,124,198.18,WW,EUR,interest,56.434824,229.373532
INT_Account,Campaign 113,Adset 346,2021-10-27,13081,49.28,2,59,59.18,WW,EUR,interest,57.036672,68.494932
INT_Account,Campaign 16,Adset 42,2021-10-27,7877,49.67,1,9,50.81,EEA,EUR,interest,57.488058,58.807494
INT_Account,Campaign 15,Adset 41,2021-10-27,6928,51.65,2,26,226.03,EEA,EUR,interest,59.779709999999994,261.607122
INT_Account,Campaign 15,Adset 38,2021-10-27,2527,22.88,1,5,266.3,EEA,EUR,interest,26.481312,308.21562
INT_Account,Campaign 86,Adset 264,2021-10-27,1691,21.63,1,7,41.88,ES,EUR,interest,25.034561999999998,48.471912
INT_Account,Campaign 86,Adset 263,2021-10-27,4635,50.09,1,10,26.32,ES,EUR,interest,57.974166000000004,30.462768
INT_Account,Campaign 85,Adset 261,2021-10-27,6218,113.24,2,38,59.18,ES,EUR,interest,131.063976,68.494932
INT_Account,Campaign 17,Adset 46,2021-10-28,1576,47.19,3,18,138.44,EEA,EUR,existing customers,54.617706,160.230456
INT_Account,Campaign 23,Adset 70,2021-10-28,2300,54.37,1,14,35.88,EEA,EUR,interest,62.927837999999994,41.527512
INT_Account,Campaign 111,Adset 339,2021-10-28,5217,48.93,1,38,97.18,WW,EUR,interest,56.631582,112.476132
INT_Account,Campaign 112,Adset 345,2021-10-28,23814,98.03,2,287,265.34,WW,EUR,interest,113.459922,307.104516
INT_Account,Campaign 112,Adset 343,2021-10-28,16862,57.71,2,261,59.18,WW,EUR,interest,66.793554,68.494932
INT_Account,Campaign 113,Adset 348,2021-10-28,18282,56.1,2,72,127.63,WW,EUR,interest,64.93014,147.718962
INT_Account,Campaign 16,Adset 45,2021-10-28,9476,54.59,1,19,65.85,EEA,EUR,interest,63.182466000000005,76.21479
INT_Account,Campaign 86,Adset 265,2021-10-28,4017,55.74,2,8,59.18,ES,EUR,interest,64.513476,68.494932
INT_Account,Campaign 85,Adset 261,2021-10-28,5020,109.39,2,26,249.98,ES,EUR,interest,126.607986,289.326852
INT_Account,Campaign 17,Adset 46,2021-10-29,1193,53.96,2,18,114.05,EEA,EUR,existing customers,62.453304,132.00146999999998
INT_Account,Campaign 23,Adset 68,2021-10-29,2881,58.05,1,29,29.9,EEA,EUR,interest,67.18706999999999,34.60626
INT_Account,Campaign 23,Adset 70,2021-10-29,2465,54.6,2,21,149.01,EEA,EUR,interest,63.19404,172.46417399999999
INT_Account,Campaign 23,Adset 71,2021-10-29,2328,55.18,1,29,58.94,EEA,EUR,interest,63.865332,68.217156
INT_Account,Campaign 112,Adset 345,2021-10-29,29138,99.72,1,367,192.5,WW,EUR,interest,115.415928,222.7995
INT_Account,Campaign 112,Adset 344,2021-10-29,13343,49.75,1,164,152.49,WW,EUR,interest,57.58065,176.491926
INT_Account,Campaign 112,Adset 342,2021-10-29,12956,49.05,4,134,218.36,WW,EUR,interest,56.770469999999996,252.72986400000002
