account name,campaign name,adset name,date,impressions,spend,purchase,link click,revenue,daily budget,country,currency,target type,spend $,daily budget $,revenue $
INT_Account,Campaign 92,Adset 270,2021-11-18,28086,101.24,1,49,51.27,100,WW,EUR,broad,117.175176,115.74,59.339898000000005
INT_Account,Campaign 56,Adset 39,2021-11-18,13287,75.3,1,26,109.45,76,EEA,EUR,broad,87.15222,87.9624,126.67743
INT_Account,Campaign 40,Adset 17,2021-11-06,18133,98.7,1,76,75.82,76,EEA,EUR,existing customers,114.23538,87.9624,87.75406799999999
INT_Account,Campaign 1,Adset 3,2021-11-06,2422,11.66,2,14,122.53,76,EEA,EUR,existing customers,13.495284,87.9624,141.816222
INT_Account,Campaign 28,Adset 9,2021-11-06,4497,31.85,2,56,108.11,76,EEA,EUR,existing customers,36.86319,87.9624,125.126514
INT_Account,Campaign 64,Adset 22,2021-11-07,1614,11.37,1,7,60.66,76,EEA,EUR,existing customers,13.159638,87.9624,70.20788399999999
INT_Account,Campaign 40,Adset 17,2021-11-07,11829,77.06,1,79,135.08,76,EEA,EUR,existing customers,89.189244,87.9624,156.34159200000002
INT_Account,Campaign 40,Adset 14,2021-11-07,2642,11.59,2,19,144.5,76,EEA,EUR,existing customers,13.414266,87.9624,167.2443
INT_Account,Campaign 28,Adset 9,2021-11-07,12574,84.02,4,128,168.37,76,EEA,EUR,existing customers,97.24474799999999,87.9624,194.871438
INT_Account,Campaign 40,Adset 17,2021-11-08,750,2.14,2,3,175.72,76,EEA,EUR,existing customers,2.476836,87.9624,203.37832799999998
INT_Account,Campaign 28,Adset 9,2021-11-08,6885,54.54,1,76,50.59,76,EEA,EUR,existing customers,63.124596,87.9624,58.552866
INT_Account,Campaign 1,Adset 3,2021-11-09,5982,40.79,1,20,107.05,76,EEA,EUR,existing customers,47.210346,87.9624,123.89967
INT_Account,Campaign 28,Adset 9,2021-11-09,2161,15.02,2,19,109.48,76,EEA,EUR,existing customers,17.384148,87.9624,126.712152
INT_Account,Campaign 74,Adset 246,2021-11-09,801,8.31,1,5,48.52,30,ES,EUR,existing customers,9.617994000000001,34.722,56.157048
INT_Account,Campaign 1,Adset 3,2021-11-10,5711,39.65,1,29,146.67,30,EEA,EUR,existing customers,45.89091,34.722,169.755858
INT_Account,Campaign 76,Adset 25,2021-11-10,4191,28.63,1,13,60.66,30,EEA,EUR,broad,33.136362,34.722,70.20788399999999
INT_Account,Campaign 72,Adset 236,2021-11-10,995,6.62,1,4,38.29,30,CH,EUR,existing customers,7.661988,34.722,44.316846
INT_Account,Campaign 74,Adset 246,2021-11-10,3700,35.13,2,20,147.46,30,ES,EUR,existing customers,40.659462000000005,34.722,170.670204
INT_Account,Campaign 71,Adset 234,2021-11-10,3375,25.15,1,21,50.65,30,CH,EUR,existing customers,29.10861,34.722,58.62231
INT_Account,Campaign 73,Adset 242,2021-11-10,2014,24.35,1,13,41.23,30,ES,EUR,existing customers,28.18269,34.722,47.719601999999995
INT_Account,Campaign 73,Adset 241,2021-11-10,1338,16.35,1,15,94.11,30,ES,EUR,existing customers,18.92349,34.722,108.92291399999999
INT_Account,Campaign 1,Adset 3,2021-11-11,8726,68.32,1,44,50.87,30,EEA,EUR,existing customers,79.073568,34.722,58.876937999999996
INT_Account,Campaign 76,Adset 27,2021-11-11,1738,29.88,1,17,119.9,30,EEA,EUR,broad,34.583112,34.722,138.77226000000002
INT_Account,Campaign 76,Adset 26,2021-11-11,4377,30.42,1,18,63.79,30,EEA,EUR,broad,35.208108,34.722,73.830546
INT_Account,Campaign 76,Adset 24,2021-11-11,3605,28.54,1,6,67.12,30,EEA,EUR,broad,33.032196,34.722,77.68468800000001
INT_Account,Campaign 74,Adset 246,2021-11-11,8236,73.65,1,38,70.28,30,ES,EUR,existing customers,85.24251000000001,34.722,81.342072
INT_Account,Campaign 71,Adset 231,2021-11-11,923,7.42,1,10,50.3,30,CH,EUR,existing customers,8.587908,34.722,58.21722
INT_Account,Campaign 71,Adset 232,2021-11-11,1487,11.57,1,12,45.84,30,CH,EUR,existing customers,13.391118,34.722,53.055216
INT_Account,Campaign 73,Adset 242,2021-11-11,3361,40.93,1,28,59.86,30,ES,EUR,existing customers,47.372382,34.722,69.281964
INT_Account,Campaign 73,Adset 243,2021-11-11,6049,74.35,3,66,118.82,30,ES,EUR,existing customers,86.05269,34.722,137.522268
INT_Account,Campaign 73,Adset 241,2021-11-11,2701,34.91,1,14,78.26,30,ES,EUR,existing customers,40.404833999999994,34.722,90.578124
INT_Account,Campaign 1,Adset 3,2021-11-12,11571,83.02,2,30,114.24,30,EEA,EUR,existing customers,96.08734799999999,34.722,132.221376
INT_Account,Campaign 76,Adset 24,2021-11-12,5678,30.99,1,19,92.32,30,EEA,EUR,broad,35.867826,34.722,106.85116799999999
INT_Account,Campaign 72,Adset 237,2021-11-12,5134,29.78,1,16,85.42,30,CH,EUR,existing customers,34.467372,34.722,98.865108
INT_Account,Campaign 73,Adset 242,2021-11-12,7523,91.78,3,68,142.1,30,ES,EUR,existing customers,106.226172,34.722,164.46653999999998
INT_Account,Campaign 73,Adset 243,2021-11-12,3574,42.12,2,40,104.88,30,ES,EUR,existing customers,48.749688,34.722,121.38811199999999
INT_Account,Campaign 73,Adset 240,2021-11-12,1371,16.82,1,24,49.5,30,ES,EUR,existing customers,19.467468,34.722,57.2913
INT_Account,Campaign 73,Adset 241,2021-11-12,6130,76.73,1,61,67.88,30,ES,EUR,existing customers,88.807302,34.722,78.56431199999999
INT_Account,Campaign 1,Adset 3,2021-11-13,8477,62.19,2,24,135.62,30,EEA,EUR,existing customers,71.978706,34.722,156.966588
INT_Account,Campaign 76,Adset 27,2021-11-13,2107,29.25,1,14,35.96,30,EEA,EUR,broad,33.85395,34.722,41.620104
INT_Account,Campaign 76,Adset 26,2021-11-13,6145,28.8,1,29,59.95,30,EEA,EUR,broad,33.33312,34.722,69.38613000000001
INT_Account,Campaign 76,Adset 24,2021-11-13,4869,28.49,1,13,73.15,30,EEA,EUR,broad,32.974326,34.722,84.66381000000001
INT_Account,Campaign 72,Adset 237,2021-11-13,12193,78.04,1,36,109.38,30,CH,EUR,existing customers,90.323496,34.722,126.59641199999999
INT_Account,Campaign 74,Adset 246,2021-11-13,9569,112.65,3,64,252.84,30,ES,EUR,existing customers,130.38111,34.722,292.637016
INT_Account,Campaign 71,Adset 233,2021-11-13,9438,59.45,1,57,44.22,30,CH,EUR,existing customers,68.80743,34.722,51.180228
INT_Account,Campaign 71,Adset 231,2021-11-13,3838,28.89,1,45,54.43,30,CH,EUR,existing customers,33.437286,34.722,62.997282
INT_Account,Campaign 71,Adset 232,2021-11-13,7929,58.79,1,52,53.9,30,CH,EUR,existing customers,68.04354599999999,34.722,62.38386
INT_Account,Campaign 73,Adset 242,2021-11-13,8196,100.88,3,101,194.84,30,ES,EUR,existing customers,116.758512,34.722,225.507816
INT_Account,Campaign 76,Adset 24,2021-11-14,3934,29.37,1,15,57.38,30,EEA,EUR,broad,33.992838,34.722,66.411612
INT_Account,Campaign 74,Adset 245,2021-11-14,6034,67.04,4,42,235.23,30,ES,EUR,existing customers,77.59209600000001,34.722,272.255202
INT_Account,Campaign 74,Adset 244,2021-11-14,2809,28.42,1,19,35.96,30,ES,EUR,existing customers,32.893308000000005,34.722,41.620104
INT_Account,Campaign 74,Adset 246,2021-11-14,5846,48.37,2,41,110.3,30,ES,EUR,existing customers,55.983438,34.722,127.66122
INT_Account,Campaign 71,Adset 232,2021-11-14,6332,50.48,1,41,46.57,30,CH,EUR,existing customers,58.425551999999996,34.722,53.900118
INT_Account,Campaign 73,Adset 238,2021-11-14,1725,23.39,1,15,41.91,30,ES,EUR,existing customers,27.071586,34.722,48.506634
INT_Account,Campaign 73,Adset 242,2021-11-14,5203,68.01,1,64,50.65,30,ES,EUR,existing customers,78.714774,34.722,58.62231
INT_Account,Campaign 73,Adset 243,2021-11-14,2955,32.94,2,26,101.3,30,ES,EUR,existing customers,38.124756,34.722,117.24462
INT_Account,Campaign 73,Adset 239,2021-11-14,7095,91.67,4,71,283.18,30,ES,EUR,existing customers,106.098858,34.722,327.75253200000003
INT_Account,Campaign 1,Adset 3,2021-11-15,4839,21.96,1,11,55.85,150,EEA,EUR,existing customers,25.416504,173.60999999999999,64.64079
INT_Account,Campaign 72,Adset 235,2021-11-15,128,0.73,1,1,65.59,30,CH,EUR,existing customers,0.8449019999999999,34.722,75.913866
INT_Account,Campaign 72,Adset 236,2021-11-15,2069,9.56,1,4,50.65,30,CH,EUR,existing customers,11.064744000000001,34.722,58.62231
INT_Account,Campaign 71,Adset 231,2021-11-15,921,5.67,1,7,48.24,30,CH,EUR,existing customers,6.5624579999999995,34.722,55.832976
INT_Account,Campaign 1,Adset 3,2021-11-16,5568,25.05,1,25,78.26,150,EEA,EUR,existing customers,28.99287,173.60999999999999,90.578124
INT_Account,Campaign 72,Adset 235,2021-11-16,25529,101.03,2,42,117.69,30,CH,EUR,existing customers,116.932122,34.722,136.214406
INT_Account,Campaign 71,Adset 231,2021-11-16,1994,12.3,2,13,175.92,30,CH,EUR,existing customers,14.23602,34.722,203.609808
INT_Account,Campaign 73,Adset 242,2021-11-16,2371,26.03,3,26,155.48,30,ES,EUR,existing customers,30.127122,34.722,179.952552
INT_Account,Campaign 73,Adset 243,2021-11-16,1604,16.58,1,15,50.65,30,ES,EUR,existing customers,19.189691999999997,34.722,58.62231
INT_Account,Campaign 1,Adset 3,2021-11-17,4558,23.03,1,8,25.52,100,EEA,EUR,existing customers,26.654922000000003,115.74,29.536848
INT_Account,Campaign 76,Adset 26,2021-11-17,6844,29.43,2,26,64.88,30,EEA,EUR,broad,34.062281999999996,34.722,75.092112
INT_Account,Campaign 76,Adset 24,2021-11-17,4931,29.89,1,16,106.38,30,EEA,EUR,broad,34.594686,34.722,123.124212
INT_Account,Campaign 72,Adset 235,2021-11-17,8099,48.66,1,24,57.52,30,CH,EUR,existing customers,56.319084,34.722,66.573648
INT_Account,Campaign 71,Adset 231,2021-11-17,2059,12.91,1,9,61.66,30,CH,EUR,existing customers,14.942034,34.722,71.36528399999999
INT_Account,Campaign 76,Adset 24,2021-11-18,6152,29.59,1,12,153.16,30,EEA,EUR,broad,34.247466,34.722,177.267384
INT_Account,Campaign 72,Adset 235,2021-11-18,6715,35.98,2,26,62.87,30,CH,EUR,existing customers,41.643252,34.722,72.765738
INT_Account,Campaign 71,Adset 232,2021-11-18,212,1.25,1,2,167.99,30,CH,EUR,existing customers,1.44675,34.722,194.431626
INT_Account,Campaign 73,Adset 242,2021-11-18,969,10.39,1,10,60.66,30,ES,EUR,existing customers,12.025386000000001,34.722,70.20788399999999
IT_Account,Campaign 69,Adset 229,2021-11-01,6566,41.25,4,46,168.43,100,IT,EUR,lookalike,47.74275,115.74,194.94088200000002
IT_Account,Campaign 69,Adset 227,2021-11-01,6161,23.96,4,46,319.62,57,IT,EUR,interest,27.731304,65.9718,369.928188
IT_Account,Campaign 69,Adset 228,2021-11-01,27677,111.84,10,147,512.8,230,IT,EUR,interest,129.443616,266.202,593.5147199999999
IT_Account,Campaign 68,Adset 226,2021-11-01,20609,40.53,1,26,59.92,100,IT,EUR,broad,46.909422,115.74,69.351408
IT_Account,Campaign 70,Adset 230,2021-11-02,12890,50.09,1,98,35.95,50,IT,EUR,leads,57.974166000000004,57.87,41.60853
IT_Account,Campaign 70,Adset 230,2021-11-04,14549,49.3,1,73,60.66,50,IT,EUR,leads,57.059819999999995,57.87,70.20788399999999
IT_Account,Campaign 70,Adset 230,2021-11-09,17957,50.45,1,86,35.95,50,IT,EUR,leads,58.39083,57.87,41.60853
IT_Account,Campaign 70,Adset 230,2021-11-10,16527,49.63,1,82,50.65,50,IT,EUR,leads,57.441762000000004,57.87,58.62231
FR_Account,Campaign 63,Adset 222,2021-11-01,26425,146.72,4,127,184.49,200,FR,EUR,interest,169.813728,231.48,213.528726
FR_Account,Campaign 65,Adset 223,2021-11-01,8329,59.31,3,31,172.9,150,FR,EUR,interest,68.645394,173.60999999999999,200.11446
FR_Account,Campaign 65,Adset 220,2021-11-01,3142,24.91,1,15,59.1,57,FR,EUR,interest,28.830834,65.9718,68.40234
FR_Account,Campaign 61,Adset 218,2021-11-01,4006,22.63,1,2,49.79,57,FR,EUR,broad,26.191962,65.9718,57.626946
FR_Account,Campaign 65,Adset 225,2021-11-01,12869,94.77,2,58,95.72,230,FR,EUR,interest,109.686798,266.202,110.786328
FR_Account,Campaign 63,Adset 222,2021-11-02,27972,180.81,1,123,51.08,200,FR,EUR,interest,209.269494,231.48,59.119991999999996
FR_Account,Campaign 62,Adset 219,2021-11-02,4091,33.89,1,39,53.96,400,FR,EUR,broad,39.224286,462.96,62.453304
FR_Account,Campaign 63,Adset 223,2021-11-03,7046,47.41,1,37,51.08,50,FR,EUR,interest,54.872333999999995,57.87,59.119991999999996
FR_Account,Campaign 63,Adset 221,2021-11-03,4409,48.01,3,20,133.67,100,FR,EUR,interest,55.566773999999995,115.74,154.709658
FR_Account,Campaign 63,Adset 222,2021-11-03,33128,217.93,3,143,143.26,200,FR,EUR,interest,252.232182,231.48,165.809124
FR_Account,Campaign 63,Adset 223,2021-11-04,6290,49.01,2,31,104.91,50,FR,EUR,interest,56.724174,57.87,121.422834
FR_Account,Campaign 63,Adset 221,2021-11-05,5498,50.32,1,20,29.9,100,FR,EUR,interest,58.240368,115.74,34.60626
FR_Account,Campaign 63,Adset 222,2021-11-05,6432,50.03,2,31,96.61,200,FR,EUR,interest,57.904722,231.48,111.816414
FR_Account,Campaign 62,Adset 219,2021-11-05,4116,34.64,2,36,96.61,400,FR,EUR,broad,40.092336,462.96,111.816414
FR_Account,Campaign 63,Adset 223,2021-11-06,6755,48.04,2,45,88.95,50,FR,EUR,interest,55.601496,57.87,102.95073000000001
FR_Account,Campaign 63,Adset 221,2021-11-06,5135,49.27,5,21,373.21,100,FR,EUR,interest,57.025098,115.74,431.95325399999996
FR_Account,Campaign 63,Adset 222,2021-11-06,25970,181.32,3,127,146.43,200,FR,EUR,interest,209.859768,231.48,169.478082
FR_Account,Campaign 62,Adset 219,2021-11-06,4513,35.09,1,37,60.66,400,FR,EUR,broad,40.61316600000001,462.96,70.20788399999999
FR_Account,Campaign 66,Adset 224,2021-11-06,3895,48.0,1,48,53.85,50,FR,EUR,leads,55.5552,57.87,62.32599
FR_Account,Campaign 63,Adset 223,2021-11-07,7454,50.13,2,45,80.98,50,FR,EUR,interest,58.020462,57.87,93.726252
FR_Account,Campaign 63,Adset 221,2021-11-07,5720,50.59,7,34,387.9,100,FR,EUR,interest,58.552866,115.74,448.95545999999996
FR_Account,Campaign 63,Adset 222,2021-11-07,30820,194.89,5,139,276.17,200,FR,EUR,interest,225.56568599999997,231.48,319.639158
FR_Account,Campaign 63,Adset 223,2021-11-08,6858,49.2,1,40,51.08,50,FR,EUR,interest,56.94408,57.87,59.119991999999996
FR_Account,Campaign 63,Adset 221,2021-11-08,5529,50.08,3,31,204.8,100,FR,EUR,interest,57.962592,115.74,237.03552000000002
FR_Account,Campaign 63,Adset 222,2021-11-08,28069,182.71,3,127,160.92,200,FR,EUR,interest,211.468554,231.48,186.248808
FR_Account,Campaign 62,Adset 219,2021-11-08,3777,33.95,1,41,60.66,400,FR,EUR,broad,39.293730000000004,462.96,70.20788399999999
FR_Account,Campaign 63,Adset 221,2021-11-09,4227,49.72,2,16,68.58,100,FR,EUR,interest,57.545927999999996,115.74,79.374492
FR_Account,Campaign 63,Adset 222,2021-11-09,29160,205.15,5,117,263.37,200,FR,EUR,interest,237.44061,231.48,304.824438
FR_Account,Campaign 62,Adset 219,2021-11-09,3802,34.65,1,34,25.9,400,FR,EUR,broad,40.10391,462.96,29.97666
FR_Account,Campaign 63,Adset 223,2021-11-10,6095,48.99,1,35,44.27,50,FR,EUR,interest,56.701026,57.87,51.238098
FR_Account,Campaign 63,Adset 221,2021-11-10,4449,48.14,2,28,108.52,100,FR,EUR,interest,55.717236,115.74,125.60104799999999
FR_Account,Campaign 63,Adset 222,2021-11-10,23835,176.0,2,96,114.92,200,FR,EUR,interest,203.7024,231.48,133.008408
FR_Account,Campaign 63,Adset 223,2021-11-11,5925,49.92,3,35,189.61,50,FR,EUR,interest,57.777408,57.87,219.45461400000002
FR_Account,Campaign 63,Adset 221,2021-11-11,4657,48.83,1,22,61.46,100,FR,EUR,interest,56.515842,115.74,71.133804
FR_Account,Campaign 63,Adset 222,2021-11-11,28670,187.67,4,139,522.76,200,FR,EUR,interest,217.20925799999998,231.48,605.042424
FR_Account,Campaign 62,Adset 219,2021-11-11,3319,34.16,1,40,92.47,400,FR,EUR,broad,39.536784,462.96,107.024778
FR_Account,Campaign 63,Adset 221,2021-11-12,5636,49.96,1,31,17.93,100,FR,EUR,interest,57.823704,115.74,20.752181999999998
FR_Account,Campaign 63,Adset 222,2021-11-12,21247,153.79,1,83,35.95,200,FR,EUR,interest,177.996546,231.48,41.60853
FR_Account,Campaign 63,Adset 221,2021-11-13,5378,52.68,1,27,71.9,100,FR,EUR,interest,60.971832,115.74,83.21706
FR_Account,Campaign 63,Adset 222,2021-11-13,25488,193.6,1,125,60.66,200,FR,EUR,interest,224.07263999999998,231.48,70.20788399999999
FR_Account,Campaign 62,Adset 219,2021-11-13,3679,36.48,1,33,35.95,400,FR,EUR,broad,42.221951999999995,462.96,41.60853
FR_Account,Campaign 63,Adset 221,2021-11-14,3465,49.22,1,13,60.66,100,FR,EUR,interest,56.967228,115.74,70.20788399999999
FR_Account,Campaign 62,Adset 219,2021-11-14,3411,34.19,1,58,92.47,400,FR,EUR,broad,39.571506,462.96,107.024778
FR_Account,Campaign 62,Adset 219,2021-11-15,4541,34.51,2,37,90.56,400,FR,EUR,broad,39.941874,462.96,104.814144
FR_Account,Campaign 63,Adset 221,2021-11-16,5112,50.57,2,33,112.54,100,FR,EUR,interest,58.529718,115.74,130.253796
FR_Account,Campaign 63,Adset 221,2021-11-17,5841,50.11,1,26,29.9,100,FR,EUR,interest,57.997313999999996,115.74,34.60626
FR_Account,Campaign 66,Adset 224,2021-11-17,3149,58.41,1,38,45.85,50,FR,EUR,leads,67.60373399999999,57.87,53.06679
FR_Account,Campaign 63,Adset 221,2021-11-18,4917,50.51,1,31,86.28,100,FR,EUR,interest,58.460274,115.74,99.860472
NoMakeUp_Account,Campaign 32,Adset 127,2021-11-01,5552,41.21,6,5,291.34,1000,EEA,EUR,broad,47.696454,1157.4,337.196916
NoMakeUp_Account,Campaign 35,Adset 133,2021-11-01,6801,30.55,3,16,169.88,400,EEA,EUR,broad,35.35857,462.96,196.619112
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-01,4904,30.63,2,6,71.02,200,EEA,EUR,broad,35.451162,231.48,82.19854799999999
NoMakeUp_Account,Campaign 35,Adset 132,2021-11-01,4813,20.42,2,7,74.92,20,EEA,EUR,broad,23.634108,23.148,86.712408
NoMakeUp_Account,Campaign 32,Adset 129,2021-11-01,7369,30.47,2,10,76.05,400,EEA,EUR,broad,35.265978,462.96,88.02027
NoMakeUp_Account,Campaign 32,Adset 128,2021-11-01,5376,40.37,1,19,53.89,40,EEA,EUR,broad,46.724238,46.296,62.372286
NoMakeUp_Account,Campaign 0,Adset 2,2021-11-01,3640,30.67,1,4,39.55,40,EEA,EUR,broad,35.497458,46.296,45.775169999999996
NoMakeUp_Account,Campaign 30,Adset 116,2021-11-01,8734,36.11,4,27,259.77,40,EEA,EUR,broad,41.793714,46.296,300.65779799999996
NoMakeUp_Account,Campaign 30,Adset 120,2021-11-01,5360,36.66,4,26,235.86,40,EEA,EUR,broad,42.43028399999999,46.296,272.984364
NoMakeUp_Account,Campaign 30,Adset 118,2021-11-01,7962,35.71,2,32,87.3,40,EEA,EUR,broad,41.330754,46.296,101.04101999999999
NoMakeUp_Account,Campaign 30,Adset 117,2021-11-01,5283,18.09,2,12,72.3,20,EEA,EUR,broad,20.937366,23.148,83.68002
NoMakeUp_Account,Campaign 32,Adset 127,2021-11-02,11066,39.71,1,12,119.73,1000,EEA,EUR,broad,45.960354,1157.4,138.575502
NoMakeUp_Account,Campaign 35,Adset 133,2021-11-02,8621,29.96,3,13,102.09,400,EEA,EUR,broad,34.675704,462.96,118.158966
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-02,7127,31.39,3,7,149.66,200,EEA,EUR,broad,36.330786,231.48,173.21648399999998
NoMakeUp_Account,Campaign 33,Adset 131,2021-11-02,5473,30.08,2,22,102.49,100,EEA,EUR,broad,34.814592,115.74,118.62192599999999
NoMakeUp_Account,Campaign 32,Adset 129,2021-11-02,6618,30.17,5,9,195.82,400,EEA,EUR,broad,34.918758000000004,462.96,226.642068
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-02,5280,24.37,1,15,88.88,100,EEA,EUR,broad,28.205838,115.74,102.86971199999999
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-03,4909,29.07,3,6,247.57,200,EEA,EUR,broad,33.645618,231.48,286.537518
NoMakeUp_Account,Campaign 32,Adset 127,2021-11-04,4244,37.72,1,9,50.89,1000,EEA,EUR,broad,43.657128,1157.4,58.900086
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-04,4842,28.54,1,1,25.4,200,EEA,EUR,broad,33.032196,231.48,29.397959999999998
NoMakeUp_Account,Campaign 0,Adset 2,2021-11-04,3869,29.23,1,5,39.86,40,EEA,EUR,broad,33.830802,46.296,46.133964
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-04,5967,37.49,2,23,62.82,100,EEA,EUR,broad,43.390926,115.74,72.707868
NoMakeUp_Account,Campaign 32,Adset 129,2021-11-05,5635,30.36,2,11,63.33,400,EEA,EUR,broad,35.138664,462.96,73.298142
NoMakeUp_Account,Campaign 60,Adset 217,2021-11-05,1216,48.1,1,5,32.4,50,EEA,EUR,leads,55.67094,57.87,37.499759999999995
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-05,4856,39.27,1,16,47.49,100,EEA,EUR,broad,45.451098,115.74,54.964926
NoMakeUp_Account,Campaign 33,Adset 131,2021-11-06,4797,31.07,1,26,29.63,100,EEA,EUR,broad,35.960418,115.74,34.293762
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-06,4356,39.8,2,17,80.03,100,EEA,EUR,broad,46.064519999999995,115.74,92.626722
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-07,4423,29.76,1,5,71.95,200,EEA,EUR,broad,34.444224,231.48,83.27493
NoMakeUp_Account,Campaign 33,Adset 131,2021-11-07,4779,29.48,1,27,40.84,100,EEA,EUR,broad,34.120152,115.74,47.268216
NoMakeUp_Account,Campaign 32,Adset 129,2021-11-07,6543,29.27,1,12,49.9,400,EEA,EUR,broad,33.877098,462.96,57.754259999999995
NoMakeUp_Account,Campaign 0,Adset 2,2021-11-07,2882,30.31,1,6,25.4,40,EEA,EUR,broad,35.080794,46.296,29.397959999999998
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-07,4444,39.5,2,26,94.2,100,EEA,EUR,broad,45.7173,115.74,109.02708
NoMakeUp_Account,Campaign 33,Adset 130,2021-11-07,4642,30.05,1,17,131.08,200,EEA,EUR,broad,34.77987,231.48,151.711992
NoMakeUp_Account,Campaign 35,Adset 133,2021-11-08,7581,30.09,4,15,183.39,400,EEA,EUR,broad,34.826166,462.96,212.255586
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-08,5114,30.2,1,6,53.52,200,EEA,EUR,broad,34.95348,231.48,61.944048
NoMakeUp_Account,Campaign 33,Adset 131,2021-11-08,4593,30.27,1,24,189.7,100,EEA,EUR,broad,35.034498,115.74,219.55877999999998
NoMakeUp_Account,Campaign 32,Adset 129,2021-11-08,7235,30.04,2,7,160.73,400,EEA,EUR,broad,34.768296,462.96,186.028902
NoMakeUp_Account,Campaign 0,Adset 2,2021-11-08,3807,29.77,1,3,59.87,40,EEA,EUR,broad,34.455798,46.296,69.293538
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-08,4963,40.22,3,23,281.5,100,EEA,EUR,broad,46.550627999999996,115.74,325.80809999999997
NoMakeUp_Account,Campaign 33,Adset 130,2021-11-08,4501,30.41,1,5,87.8,200,EEA,EUR,broad,35.196534,231.48,101.61972
NoMakeUp_Account,Campaign 33,Adset 131,2021-11-09,4205,30.53,3,19,143.23,100,EEA,EUR,broad,35.335422,115.74,165.77440199999998
NoMakeUp_Account,Campaign 32,Adset 129,2021-11-09,5097,30.07,1,5,45.48,400,EEA,EUR,broad,34.803018,462.96,52.638552
NoMakeUp_Account,Campaign 35,Adset 133,2021-11-10,5154,30.22,4,10,150.02,400,EEA,EUR,broad,34.976628,462.96,173.633148
NoMakeUp_Account,Campaign 33,Adset 131,2021-11-10,4318,30.53,1,9,41.95,100,EEA,EUR,broad,35.335422,115.74,48.55293
NoMakeUp_Account,Campaign 32,Adset 129,2021-11-10,6178,32.98,2,6,104.18,400,EEA,EUR,broad,38.171051999999996,462.96,120.577932
NoMakeUp_Account,Campaign 0,Adset 2,2021-11-10,3219,29.94,2,4,83.81,40,EEA,EUR,broad,34.652556000000004,46.296,97.001694
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-10,7226,49.42,1,25,71.68,100,EEA,EUR,broad,57.198708,115.74,82.962432
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-11,6490,30.12,1,5,37.07,200,EEA,EUR,broad,34.860888,231.48,42.904818
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-11,5355,48.13,3,24,94.22,100,EEA,EUR,broad,55.705662000000004,115.74,109.050228
NoMakeUp_Account,Campaign 31,Adset 122,2021-11-11,2820,25.37,1,8,53.53,100,EEA,EUR,broad,29.363238,115.74,61.955622
NoMakeUp_Account,Campaign 35,Adset 133,2021-11-12,6698,29.68,1,7,24.9,400,EEA,EUR,broad,34.351632,462.96,28.819259999999996
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-12,5894,30.38,1,9,79.8,200,EEA,EUR,broad,35.161812,231.48,92.36052
NoMakeUp_Account,Campaign 0,Adset 2,2021-11-12,3743,30.38,1,5,71.92,40,EEA,EUR,broad,35.161812,46.296,83.240208
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-12,6823,48.13,1,38,51.9,100,EEA,EUR,broad,55.705662000000004,115.74,60.06906
NoMakeUp_Account,Campaign 31,Adset 123,2021-11-12,3723,28.27,1,30,84.88,30,EEA,EUR,broad,32.719698,34.722,98.240112
NoMakeUp_Account,Campaign 31,Adset 126,2021-11-12,1917,28.71,1,7,69.44,100,EEA,EUR,broad,33.228954,115.74,80.369856
NoMakeUp_Account,Campaign 31,Adset 125,2021-11-12,2263,28.3,1,16,49.76,30,EEA,EUR,broad,32.75442,34.722,57.592223999999995
NoMakeUp_Account,Campaign 35,Adset 133,2021-11-13,6116,31.46,2,9,142.7,400,EEA,EUR,broad,36.411804000000004,462.96,165.16098
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-13,6971,50.31,1,24,41.85,100,EEA,EUR,broad,58.228794,115.74,48.43719
NoMakeUp_Account,Campaign 31,Adset 124,2021-11-13,2183,29.13,1,15,29.95,30,EEA,EUR,broad,33.715061999999996,34.722,34.66413
NoMakeUp_Account,Campaign 31,Adset 121,2021-11-13,2531,29.17,1,21,29.95,30,EEA,EUR,broad,33.761358,34.722,34.66413
NoMakeUp_Account,Campaign 0,Adset 1,2021-11-14,2124,29.75,1,1,60.63,200,EEA,EUR,broad,34.43265,231.48,70.173162
NoMakeUp_Account,Campaign 0,Adset 2,2021-11-14,2210,31.31,1,1,17.93,40,EEA,EUR,broad,36.238194,46.296,20.752181999999998
NoMakeUp_Account,Campaign 29,Adset 119,2021-11-14,5470,50.0,1,27,39.95,100,EEA,EUR,broad,57.87,115.74,46.238130000000005
